2,2000,0.203334093094
2,4000,0.259212017059
2,6000,0.530183076859
2,8000,0.928155183792
2,10000,1.33956003189
2,12000,2.02227687836
2,14000,2.74701404572
2,16000,3.63934803009
2,18000,4.60029006004
2,20000,6.09813690186
2,22000,10.7129349709
2,24000,9.08472108841
2,26000,15.8526310921
2,28000,19.4355289936
2,30000,24.5378270149
2,32000,30.3819289207
5,2000,0.21369099617
5,4000,0.255190849304
5,6000,0.527250051498
5,8000,0.93247294426
5,10000,1.47298002243
5,12000,2.07997608185
5,14000,2.84801912308
5,16000,3.78576898575
5,18000,4.60007095337
5,20000,5.82796311378
5,22000,7.35501813889
5,24000,8.69181203842
5,26000,10.3049359322
5,28000,12.5369310379
5,30000,28.7729370594
5,32000,29.6381349564
10,2000,0.174388170242
10,4000,0.296141147614
10,6000,0.662806987762
10,8000,1.17675209045
10,10000,1.79025316238
10,12000,2.48112487793
10,14000,3.44052696228
10,16000,4.44019889832
10,18000,5.61963176727
10,20000,7.39718699455
10,22000,8.64890098572
10,24000,10.4458150864
10,26000,12.8114190102
10,28000,20.3707690239
10,30000,29.7545838356
10,32000,34.2230820656
25,2000,0.198121070862
25,4000,0.452563047409
25,6000,0.94957280159
25,8000,1.62946105003
25,10000,2.49307203293
25,12000,3.63441205025
25,14000,4.78342199326
25,16000,6.30564498901
25,18000,8.03539299965
25,20000,10.3152740002
25,22000,12.7070331573
25,24000,15.693295002
25,26000,18.6774010658
25,28000,28.0319800377
25,30000,35.5377750397
25,32000,43.5508480072
50,2000,0.241183042526
50,4000,0.691927909851
50,6000,1.46878409386
50,8000,2.71946191788
50,10000,3.89164805412
50,12000,5.76127791405
50,14000,8.03004384041
50,16000,10.2894189358
50,18000,13.2365300655
50,20000,16.5973930359
50,22000,19.8884520531
50,24000,23.8139870167
50,26000,28.6661889553
50,28000,38.4153680801
50,30000,49.254393816
50,32000,58.0542850494
